# 2025/08/30 13:20:38
#
# ---------------------------------------------------------------------------
#    CDFS017345 - stellar continuum SED - ficus.py
# ---------------------------------------------------------------------------
# 
### inputs ### 
# spec_name   --> CDFS017345
# z_spec      --> 3.6052
# ssp_models  --> sb99
# neb_mode    --> off
# Zarray      --> ['0001', '0002', '0008', '0014']
# att_law     --> r16
# wave_range  --> [1200. 1920.]
# wave_norm   --> [1350. 1370.]
# r_obs       --> 600.0
# nsim        --> 1
# plot_mode   --> yes
# 
# wave(A)        Flux.SED         Flux.SEDerr      Flux.SEDINT      Flux.SEDINTerr 
   +7.85022e-01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +8.08870e-01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +8.33442e-01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +8.58761e-01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +8.84849e-01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +9.11729e-01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +9.39426e-01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +9.67964e-01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +9.97370e-01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.01281e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.01339e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.01397e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.01455e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.01513e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.01571e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.01629e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.01687e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.01745e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.01803e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.01861e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.01920e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.01978e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.02036e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.02095e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.02153e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.02211e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.02270e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.02328e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.02387e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.02445e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.02504e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.02562e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.02621e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.02680e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.02738e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.02797e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.02856e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.02915e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.02974e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.03033e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.03091e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.03150e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.03209e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.03268e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.03327e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.03386e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.03446e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.03505e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.03564e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.03623e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.03682e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.03742e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.03801e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.03860e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.03920e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.03979e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.04039e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.04098e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.04158e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.04217e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.04277e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.04336e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.04396e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.04456e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.04515e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.04575e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.04635e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.04695e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.04755e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.04815e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.04874e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.04934e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.04994e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.05054e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.05114e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.05175e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.05235e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.05295e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.05355e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.05415e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.05476e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.05536e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.05596e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.05657e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.05717e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.05777e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.05838e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.05898e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.05959e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.06020e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.06080e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.06141e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.06202e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.06262e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.06323e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.06384e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.06445e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.06505e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.06566e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.06627e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.06688e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.06749e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.06810e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.06871e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.06932e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.06994e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.07055e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.07116e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.07177e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.07240e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.07304e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.07369e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.07433e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.07498e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.07562e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.07627e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.07692e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.07756e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.07821e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.07886e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.07950e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.08015e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.08080e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.08145e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.08210e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.08275e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.08340e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.08405e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.08470e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.08535e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.08600e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.08666e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.08731e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.08796e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.08861e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.08927e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.08992e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.09058e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.09123e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.09189e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.09254e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.09320e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.09385e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.09451e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.09517e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.09583e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.09648e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.09714e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.09780e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.09846e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.09912e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.09978e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.10044e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.10110e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.10176e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.10242e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.10309e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.10375e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.10441e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.10507e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.10574e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.10640e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.10707e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.10773e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.10840e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.10906e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.10973e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.11039e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.11106e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.11173e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.11239e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.11306e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.11373e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.11440e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.11507e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.11574e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.11641e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.11708e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.11775e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.11842e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.11909e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.11976e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.12044e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.12111e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.12178e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.12245e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.12313e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.12380e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.12448e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.12515e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.12583e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.12650e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.12718e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.12786e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.12854e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.12921e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.12989e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.13057e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.13125e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.13193e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.13261e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.13329e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.13397e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.13465e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.13533e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.13601e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.13669e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.13738e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.13806e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.13874e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.13945e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.14018e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.14090e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.14163e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.14236e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.14309e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.14382e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.14456e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.14529e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.14602e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.14675e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.14749e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.14822e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.14895e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.14969e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.15042e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.15116e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.15189e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.15263e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.15337e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.15410e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.15484e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.15558e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.15632e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.15706e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.15780e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.15854e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.15928e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.16002e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.16076e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.16150e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.16224e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.16299e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.16373e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.16447e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
