# 2025/08/31 23:14:35
#
# ---------------------------------------------------------------------------
#    CDFS017345 - stellar continuum SED - ficus.py
# ---------------------------------------------------------------------------
# 
### inputs ### 
# spec_name   --> CDFS017345
# z_spec      --> 3.6052
# ssp_models  --> sb99
# neb_mode    --> off
# Zarray      --> ['0001', '0002', '0008', '0014']
# att_law     --> r16
# wave_range  --> [1200. 1920.]
# wave_norm   --> [1350. 1370.]
# r_obs       --> 600.0
# nsim        --> 100
# plot_mode   --> yes
# 
# wave(A)        Flux.SED         Flux.SEDerr      Flux.SEDINT      Flux.SEDINTerr 
   +1.97756e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.98416e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.99079e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +1.99743e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.00410e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.01079e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.01750e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.02423e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.03099e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.03777e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.04457e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.05140e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.05824e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.06511e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.07201e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.07892e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.08586e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.09282e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.09981e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.10682e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.11385e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.12090e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.12798e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.13509e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.14221e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.14936e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.15654e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.16373e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.17096e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.17820e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.18547e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.19277e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.20009e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.20743e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.21480e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.22219e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.22961e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.23705e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.24452e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.25201e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.25952e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.26707e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.27463e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.28223e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.28984e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.29749e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.30516e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.31285e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.32057e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.32831e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.33609e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.34388e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.35171e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.35956e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.36743e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.37533e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.38326e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.39122e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.39920e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.40721e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.41524e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.42330e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.43139e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.43951e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.44765e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.45582e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.46402e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.47224e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.48049e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.48877e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.49708e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.50541e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.51377e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.52217e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.53058e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.53903e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.54751e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.55601e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.56454e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.57310e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.58169e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.59030e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.59895e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.60763e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.61633e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.62506e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.63382e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.64261e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.65144e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.66028e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.66916e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.67807e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.68701e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.69598e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.70498e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.71401e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.72307e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.73216e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.74128e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.75043e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.75961e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.76882e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.77806e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.78733e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.79663e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.80597e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.81533e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.82473e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.83416e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.84362e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.85311e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.86263e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.87219e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.88178e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.89139e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.90104e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.91073e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.92044e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.93019e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.93997e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.94978e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.95963e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.96951e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.97942e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.98936e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +2.99934e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.00935e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.01940e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.02948e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.03959e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.04973e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.05991e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.07013e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.08037e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.09066e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.10097e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.11132e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.12171e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.13213e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.14258e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.15307e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.16359e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.17415e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.18475e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.19538e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.20604e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.21674e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.22748e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.23825e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.24906e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.25991e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.27079e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.28170e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.29266e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.30365e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.31468e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.32574e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.33684e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.34798e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.35915e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.37036e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.38161e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.39290e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.40423e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.41559e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.42699e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.43843e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.44990e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.46142e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.47297e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.48456e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.49619e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.50786e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.51957e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.53132e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.54311e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.55493e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.56680e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.57870e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.59065e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.60263e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.61466e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.62672e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.63883e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.65097e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.66316e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.67539e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.68765e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.69996e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.71231e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.72470e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.73714e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.74961e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.76212e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.77468e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.78728e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.79992e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.81261e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.82533e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.83810e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.85091e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.86376e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.87666e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.88960e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.90258e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.91561e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.92868e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.94179e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.95495e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.96815e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.98139e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +3.99468e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +4.00801e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +4.02139e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +4.03482e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +4.04828e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +4.06179e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +4.07535e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +4.08895e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +4.10260e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +4.11630e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +4.13004e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +4.14382e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +4.15765e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +4.17153e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +4.18545e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +4.19942e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +4.21344e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +4.22750e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +4.24161e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +4.25577e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +4.26998e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +4.28423e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +4.29853e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +4.31288e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +4.32727e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +4.34171e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +4.35621e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
   +4.37075e+01     +0.00000e+00     +0.00000e+00     +0.00000e+00     +0.00000e+00
